date;close
22/09/10;41,1071
23/09/10;41,2743
24/09/10;41,76
27/09/10;41,5948
28/09/10;40,98
29/09/10;41,0528
30/09/10;40,5357
01/10/10;40,36
04/10/10;39,8057
05/10/10;41,2771
06/10/10;41,3128
07/10/10;41,3171
08/10/10;42,01
11/10/10;42,1943
12/10/10;42,6486
13/10/10;42,8771
14/10/10;43,1871
15/10/10;44,9628
18/10/10;45,4286
19/10/10;44,2128
20/10/10;44,3614
21/10/10;44,2171
22/10/10;43,9243
25/10/10;44,12
26/10/10;44,0071
27/10/10;43,9757
28/10/10;43,6057
29/10/10;42,9971
01/11/10;43,4543
02/11/10;44,1943
03/11/10;44,6857
04/11/10;45,4671
05/11/10;45,3043
08/11/10;45,5171
09/11/10;45,1543
10/11/10;45,4328
11/11/10;45,2364
12/11/10;44,0043
15/11/10;43,8621
16/11/10;43,0843
17/11/10;42,9286
18/11/10;44,0614
19/11/10;43,8186
22/11/10;44,7657
23/11/10;44,1043
24/11/10;44,9707
26/11/10;45
29/11/10;45,2671
30/11/10;44,45
01/12/10;45,2
02/12/10;45,45
03/12/10;45,3486
06/12/10;45,7357
07/12/10;45,4586
08/12/10;45,8586
09/12/10;45,6796
10/12/10;45,7943
13/12/10;45,9528
14/12/10;45,7557
15/12/10;45,7657
16/12/10;45,8928
17/12/10;45,8014
20/12/10;46,03
21/12/10;46,315
22/12/10;46,4514
23/12/10;46,2286
27/12/10;46,3828
28/12/10;46,4957
29/12/10;46,47
30/12/10;46,2371
31/12/10;46,08
03/01/11;47,0814
04/01/11;47,3271
05/01/11;47,7143
06/01/11;47,6757
07/01/11;48,0171
10/01/11;48,9221
11/01/11;48,8057
12/01/11;49,2028
13/01/11;49,3828
14/01/11;49,7828
18/01/11;48,6643
19/01/11;48,4057
20/01/11;47,5257
21/01/11;46,6743
24/01/11;48,2071
25/01/11;48,7714
26/01/11;49,1214
27/01/11;49,03
28/01/11;48,0143
31/01/11;48,4743
01/02/11;49,29
02/02/11;49,1886
03/02/11;49,0628
04/02/11;49,5
07/02/11;50,2686
08/02/11;50,7428
09/02/11;51,1657
10/02/11;50,6486
11/02/11;50,9786
14/02/11;51,3114
15/02/11;51,4143
16/02/11;51,8757
17/02/11;51,1857
18/02/11;50,08
22/02/11;48,3728
23/02/11;48,9457
24/02/11;48,9828
25/02/11;49,7371
28/02/11;50,4586
01/03/11;49,9014
02/03/11;50,3028
03/03/11;51,3657
04/03/11;51,4286
07/03/11;50,7657
08/03/11;50,8228
09/03/11;50,3528
10/03/11;49,5243
11/03/11;50,2843
14/03/11;50,5086
15/03/11;49,3471
16/03/11;47,1443
17/03/11;47,8057
18/03/11;47,2386
21/03/11;48,4714
22/03/11;48,7428
23/03/11;48,4557
24/03/11;49,2814
25/03/11;50,22
28/03/11;50,0628
29/03/11;50,1371
30/03/11;49,8043
31/03/11;49,7868
01/04/11;49,2228
04/04/11;48,7414
05/04/11;48,4128
06/04/11;48,2914
07/04/11;48,2971
08/04/11;47,8657
11/04/11;47,2571
12/04/11;47,4857
13/04/11;48,0186
14/04/11;47,4886
15/04/11;46,78
18/04/11;47,4071
19/04/11;48,2657
20/04/11;48,9157
21/04/11;50,0994
25/04/11;50,4298
26/04/11;50,06
27/04/11;50,0214
28/04/11;49,5357
29/04/11;50,0186
02/05/11;49,4686
03/05/11;49,7428
04/05/11;49,9386
05/05/11;49,5357
06/05/11;49,5228
09/05/11;49,6571
10/05/11;49,9214
11/05/11;49,6043
12/05/11;49,51
13/05/11;48,6428
16/05/11;47,6143
17/05/11;48,02
18/05/11;48,5528
19/05/11;48,6471
20/05/11;47,8886
23/05/11;47,7714
24/05/11;47,4557
25/05/11;48,1114
26/05/11;47,8571
27/05/11;48,2014
31/05/11;49,69
01/06/11;49,3586
02/06/11;49,4431
03/06/11;49,0628
06/06/11;48,2914
07/06/11;47,4343
08/06/11;47,4628
09/06/11;47,3557
10/06/11;46,5571
13/06/11;46,6571
14/06/11;47,4914
15/06/11;46,6786
16/06/11;46,4514
17/06/11;45,7514
20/06/11;45,0457
21/06/11;46,4714
22/06/11;46,0871
23/06/11;47,3186
24/06/11;46,6214
27/06/11;47,4343
28/06/11;47,8943
29/06/11;47,72
30/06/11;47,9528
01/07/11;49,0371
05/07/11;49,9186
06/07/11;50,2514
07/07/11;51,0286
08/07/11;51,3871
11/07/11;50,5714
12/07/11;50,5357
13/07/11;51,1457
14/07/11;51,11
15/07/11;52,1314
18/07/11;53,4
19/07/11;53,8357
20/07/11;55,2714
21/07/11;55,3271
22/07/11;56,1857
25/07/11;56,9286
26/07/11;57,63
27/07/11;56,0843
28/07/11;55,9743
29/07/11;55,7828
01/08/11;56,6786
02/08/11;55,5586
03/08/11;56,0814
04/08/11;53,91
05/08/11;53,3743
08/08/11;50,4586
09/08/11;53,43
10/08/11;51,9557
11/08/11;53,3857
12/08/11;53,8557
15/08/11;54,7728
16/08/11;54,3543
17/08/11;54,3486
18/08/11;52,2928
19/08/11;50,8614
22/08/11;50,92
23/08/11;53,3714
24/08/11;53,74
25/08/11;53,3886
26/08/11;54,7971
29/08/11;55,71
30/08/11;55,7128
31/08/11;54,9757
01/09/11;54,4328
02/09/11;53,4357
06/09/11;54,2486
07/09/11;54,8471
08/09/11;54,8771
09/09/11;53,9257
12/09/11;54,2771
13/09/11;54,9457
14/09/11;55,6143
15/09/11;56,1371
16/09/11;57,2143
19/09/11;58,8043
20/09/11;59,0643
21/09/11;58,8771
22/09/11;57,4028
23/09/11;57,7571
26/09/11;57,5957
27/09/11;57,0371
28/09/11;56,7157
29/09/11;55,7957
30/09/11;54,4743
03/10/11;53,5143
04/10/11;53,2143
05/10/11;54,0357
06/10/11;53,91
07/10/11;52,8286
10/10/11;55,5443
11/10/11;57,1843
12/10/11;57,4557
13/10/11;58,3471
14/10/11;60,2857
17/10/11;59,9986
18/10/11;60,32
19/10/11;56,9457
20/10/11;56,4728
21/10/11;56,1243
24/10/11;57,9671
25/10/11;56,8243
26/10/11;57,2286
27/10/11;57,8128
28/10/11;57,85
31/10/11;57,8257
01/11/11;56,6443
02/11/11;56,7728
03/11/11;57,5814
04/11/11;57,1771
07/11/11;57,1043
08/11/11;58,0328
09/11/11;56,4686
10/11/11;55,0314
11/11/11;54,9457
14/11/11;54,18
15/11/11;55,5471
16/11/11;54,9671
17/11/11;53,9157
18/11/11;53,5628
21/11/11;52,7157
22/11/11;53,7871
23/11/11;52,4271
25/11/11;51,9386
28/11/11;53,7314
29/11/11;53,3143
30/11/11;54,6
01/12/11;55,4186
02/12/11;55,6714
05/12/11;56,1443
06/12/11;55,85
07/12/11;55,5843
08/12/11;55,8086
09/12/11;56,2314
12/12/11;55,9771
13/12/11;55,5443
14/12/11;54,3128
15/12/11;54,1343
16/12/11;54,4314
19/12/11;54,6014
20/12/11;56,5643
21/12/11;56,635
22/12/11;56,9357
23/12/11;57,6186
27/12/11;58,0757
28/12/11;57,52
29/12/11;57,8743
30/12/11;57,8571
03/01/12;58,7471
04/01/12;59,0628
05/01/12;59,7186
06/01/12;60,3428
09/01/12;60,2471
10/01/12;60,4628
11/01/12;60,3643
12/01/12;60,1986
13/01/12;59,9728
17/01/12;60,6714
18/01/12;61,3014
19/01/12;61,1071
20/01/12;60,0428
23/01/12;61,0584
24/01/12;60,0586
25/01/12;63,8086
26/01/12;63,5186
27/01/12;63,8971
30/01/12;64,7157
31/01/12;65,2114
01/02/12;65,17
02/02/12;65,0171
03/02/12;65,6686
06/02/12;66,2814
07/02/12;66,9757
08/02/12;68,0971
09/02/12;70,4528
10/02/12;70,4886
13/02/12;71,8
14/02/12;72,78
15/02/12;71,0957
16/02/12;71,7443
17/02/12;71,7314
21/02/12;73,55
22/02/12;73,2914
23/02/12;73,77
24/02/12;74,63
27/02/12;75,1085
28/02/12;76,4871
29/02/12;77,4914
01/03/12;77,7814
02/03/12;77,8828
05/03/12;76,1657
06/03/12;75,7514
07/03/12;75,8128
08/03/12;77,4271
09/03/12;77,8814
12/03/12;78,8571
13/03/12;81,1571
14/03/12;84,2257
15/03/12;83,6514
16/03/12;83,6528
19/03/12;85,8714
20/03/12;86,5657
21/03/12;86,0714
22/03/12;85,62
23/03/12;85,15
26/03/12;86,7114
27/03/12;87,7828
28/03/12;88,2314
29/03/12;87,1228
30/03/12;85,65
02/04/12;88,3757
03/04/12;89,9028
04/04/12;89,1871
05/04/12;90,5257
09/04/12;90,89
10/04/12;89,7771
11/04/12;89,4571
12/04/12;88,9671
13/04/12;86,4614
16/04/12;82,8757
17/04/12;87,1
18/04/12;86,9057
19/04/12;83,92
20/04/12;81,8543
23/04/12;81,6714
24/04/12;80,04
25/04/12;87,1428
26/04/12;86,8143
27/04/12;86,1428
30/04/12;83,4257
01/05/12;83,1614
02/05/12;83,7114
03/05/12;83,1171
04/05/12;80,75
07/05/12;81,3543
08/05/12;81,1685
09/05/12;81,3114
10/05/12;81,5028
11/05/12;80,9585
14/05/12;79,7457
15/05/12;79,0243
16/05/12;78,0107
17/05/12;75,7314
18/05/12;75,7685
21/05/12;80,1828
22/05/12;79,5671
23/05/12;81,5085
24/05/12;80,76
25/05/12;80,3271
29/05/12;81,7528
30/05/12;82,7385
31/05/12;82,5328
01/06/12;80,1414
04/06/12;80,6128
05/06/12;80,4043
06/06/12;81,6371
07/06/12;81,6743
08/06/12;82,9028
11/06/12;81,5957
12/06/12;82,3085
13/06/12;81,7371
14/06/12;81,6471
15/06/12;82,0185
18/06/12;83,6828
19/06/12;83,9157
20/06/12;83,6773
21/06/12;82,5243
22/06/12;83,1571
25/06/12;81,5378
26/06/12;81,7178
27/06/12;82,0714
28/06/12;81,2928
29/06/12;83,4285
02/07/12;84,6457
03/07/12;85,63
05/07/12;87,1343
06/07/12;86,5543
09/07/12;87,6985
10/07/12;86,8871
11/07/12;86,3471
12/07/12;85,5571
13/07/12;86,4243
16/07/12;86,7014
17/07/12;86,7057
18/07/12;86,6085
19/07/12;87,76
20/07/12;86,3285
23/07/12;86,2614
24/07/12;85,8457
25/07/12;82,1385
26/07/12;82,1257
27/07/12;83,5943
30/07/12;85,0043
31/07/12;87,2514
01/08/12;86,6871
02/08/12;86,8271
03/08/12;87,9571
06/08/12;88,9357
07/08/12;88,702
08/08/12;88,5514
09/08/12;88,6757
10/08/12;88,8143
13/08/12;90
14/08/12;90,2414
15/08/12;90,1185
16/08/12;90,9057
17/08/12;92,5871
20/08/12;95,0214
21/08/12;93,7231
22/08/12;95,5528
23/08/12;94,6614
24/08/12;94,746
27/08/12;96,5257
28/08/12;96,4
29/08/12;96,2094
30/08/12;94,8383
31/08/12;95,0343
04/09/12;96,4243
05/09/12;95,7471
06/09/12;96,61
07/09/12;97,2057
10/09/12;94,6771
11/09/12;94,37
12/09/12;95,6843
13/09/12;97,5685
14/09/12;98,7543
17/09/12;99,9687
18/09/12;100,2728
19/09/12;100,3
20/09/12;99,8143
21/09/12;100,0135
24/09/12;98,6843
25/09/12;96,22
26/09/12;95,0257
27/09/12;97,3314
28/09/12;95,3007
01/10/12;94,1985
02/10/12;94,4728
03/10/12;95,9214
04/10/12;95,2571
05/10/12;93,2271
08/10/12;91,1671
09/10/12;90,8357
10/10/12;91,5585
11/10/12;89,7285
12/10/12;89,9591
15/10/12;90,68
16/10/12;92,8275
17/10/12;92,0876
18/10/12;90,3771
19/10/12;87,12
22/10/12;90,5757
23/10/12;87,6222
24/10/12;88,1185
25/10/12;87,0768
26/10/12;86,2857
31/10/12;85,0457
01/11/12;85,22
02/11/12;82,4
05/11/12;83,5173
06/11/12;83,2642
07/11/12;79,7145
08/11/12;76,8214
09/11/12;78,1514
12/11/12;77,5471
13/11/12;77,5568
14/11/12;76,6971
15/11/12;75,0885
16/11/12;75,3825
19/11/12;80,8185
20/11/12;80,1305
21/11/12;80,2428
23/11/12;81,6428
26/11/12;84,2185
27/11/12;83,54
28/11/12;83,2771
29/11/12;84,1943
30/11/12;83,6114
03/12/12;83,7414
04/12/12;82,2636
05/12/12;76,9703
06/12/12;78,1778
07/12/12;76,1785
10/12/12;75,6887
11/12/12;77,3411
12/12/12;77
13/12/12;75,67
14/12/12;72,8277
17/12/12;74,1185
18/12/12;76,2714
19/12/12;75,1871
20/12/12;74,5329
21/12/12;74,19
24/12/12;74,3097
26/12/12;73,2856
27/12/12;73,58
28/12/12;72,7984
31/12/12;76,0247
02/01/13;78,4328
03/01/13;77,4422
04/01/13;75,2857
07/01/13;74,8428
08/01/13;75,0443
09/01/13;73,8714
10/01/13;74,7871
11/01/13;74,3285
14/01/13;71,6785
15/01/13;69,4171
16/01/13;72,2985
17/01/13;71,8114
18/01/13;71,4285
22/01/13;72,11
23/01/13;73,4293
24/01/13;64,3571
25/01/13;62,84
28/01/13;64,2614
29/01/13;65,4671
30/01/13;65,2614
31/01/13;65,07
01/02/13;64,8028
04/02/13;63,188
05/02/13;65,4063
06/02/13;65,3357
07/02/13;66,8886
08/02/13;67,8543
11/02/13;68,5614
12/02/13;66,8428
13/02/13;66,7157
14/02/13;66,6557
15/02/13;65,7371
19/02/13;65,7128
20/02/13;64,1214
21/02/13;63,7228
22/02/13;64,4014
25/02/13;63,2571
26/02/13;64,1386
27/02/13;63,51
28/02/13;63,0571
01/03/13;61,4957
04/03/13;60,0071
05/03/13;61,592
06/03/13;60,8088
07/03/13;61,5117
08/03/13;61,6743
11/03/13;62,5528
12/03/13;61,2043
13/03/13;61,1928
14/03/13;61,7857
15/03/13;63,38
18/03/13;65,1028
19/03/13;64,9271
20/03/13;64,5828
21/03/13;64,6757
22/03/13;65,9871
25/03/13;66,2257
26/03/13;65,8766
27/03/13;64,5828
28/03/13;63,2371
01/04/13;61,2728
02/04/13;61,3988
03/04/13;61,7128
04/04/13;61,1028
05/04/13;60,4571
08/04/13;60,8871
09/04/13;60,9971
10/04/13;62,2414
11/04/13;62,0471
12/04/13;61,4
15/04/13;59,9786
16/04/13;60,8914
17/04/13;57,5428
18/04/13;56,0071
19/04/13;55,79
22/04/13;56,9528
23/04/13;58,0186
24/04/13;57,9231
25/04/13;58,34
26/04/13;59,6007
29/04/13;61,4457
30/04/13;63,2543
01/05/13;62,7557
02/05/13;63,6457
03/05/13;64,2828
06/05/13;65,8157
07/05/13;65,5226
08/05/13;66,2628
09/05/13;65,2528
10/05/13;64,71
13/05/13;64,9628
14/05/13;63,4086
15/05/13;61,2643
16/05/13;62,0826
17/05/13;61,8943
20/05/13;63,2757
21/05/13;62,8086
22/05/13;63,0506
23/05/13;63,1628
24/05/13;63,5928
28/05/13;63,0627
29/05/13;63,5643
30/05/13;64,5114
31/05/13;64,2478
03/06/13;64,3886
04/06/13;64,1871
05/06/13;63,5871
06/06/13;62,6371
07/06/13;63,1158
10/06/13;62,6986
11/06/13;62,5143
12/06/13;61,7414
13/06/13;62,2807
14/06/13;61,4357
17/06/13;61,7143
18/06/13;61,6814
19/06/13;60,4286
20/06/13;59,5483
21/06/13;59,0714
24/06/13;57,5057
25/06/13;57,5186
26/06/13;56,8671
27/06/13;56,2543
28/06/13;56,6471
01/07/13;58,46
02/07/13;59,7843
03/07/13;60,1143
05/07/13;59,6314
08/07/13;59,2928
09/07/13;60,3357
10/07/13;60,1043
11/07/13;61,0411
12/07/13;60,93
15/07/13;61,0628
16/07/13;61,4564
17/07/13;61,4728
18/07/13;61,6797
19/07/13;60,7071
22/07/13;60,9014
23/07/13;59,8557
24/07/13;62,93
25/07/13;62,6428
26/07/13;62,9986
29/07/13;63,97
30/07/13;64,76
31/07/13;64,6471
01/08/13;65,2394
02/08/13;66,0771
05/08/13;67,0643
06/08/13;66,4643
07/08/13;66,4257
08/08/13;65,8586
09/08/13;64,9214
12/08/13;66,7657
13/08/13;69,9386
14/08/13;71,2143
15/08/13;71,13
16/08/13;71,7614
19/08/13;72,5343
20/08/13;71,5814
21/08/13;71,7657
22/08/13;71,8514
23/08/13;71,5743
26/08/13;71,8528
27/08/13;69,7986
28/08/13;70,128
29/08/13;70,2428
30/08/13;69,6023
03/09/13;69,7971
04/09/13;71,2416
05/09/13;70,7528
06/09/13;71,1743
09/09/13;72,31
10/09/13;70,6628
11/09/13;66,8157
12/09/13;67,5271
13/09/13;66,4143
16/09/13;64,3028
17/09/13;65,0457
18/09/13;66,3828
19/09/13;67,4714
20/09/13;66,7728
23/09/13;70,0914
24/09/13;69,8714
25/09/13;68,79
26/09/13;69,46
27/09/13;68,9643
30/09/13;68,1071
01/10/13;69,7086
02/10/13;69,9371
03/10/13;69,0586
04/10/13;69,0043
07/10/13;69,6786
08/10/13;68,7057
09/10/13;69,5126
10/10/13;69,9483
11/10/13;70,4017
14/10/13;70,8628
15/10/13;71,24
16/10/13;71,5877
17/10/13;72,0714
18/10/13;72,6985
21/10/13;74,4803
22/10/13;74,2668
23/10/13;74,9943
24/10/13;75,9871
25/10/13;75,1368
28/10/13;75,6965
29/10/13;73,8111
30/10/13;74,9851
31/10/13;74,6717
01/11/13;74,29
04/11/13;75,25
05/11/13;75,0641
06/11/13;74,4171
07/11/13;73,2131
08/11/13;74,3657
11/11/13;74,1497
12/11/13;74,2871
13/11/13;74,3763
14/11/13;75,4514
15/11/13;74,9987
18/11/13;74,0898
19/11/13;74,2214
20/11/13;73,5714
21/11/13;74,448
22/11/13;74,2571
25/11/13;74,82
26/11/13;76,2
27/11/13;77,9943
29/11/13;79,4385
02/12/13;78,7471
03/12/13;80,9031
04/12/13;80,7143
05/12/13;81,1287
06/12/13;80,0028
09/12/13;80,9185
10/12/13;80,7928
11/12/13;80,1943
12/12/13;80,0771
13/12/13;79,2043
16/12/13;79,6428
17/12/13;79,2843
18/12/13;78,6814
19/12/13;77,78
20/12/13;78,4314
23/12/13;81,4414
24/12/13;81,0957
26/12/13;80,5571
27/12/13;80,0128
30/12/13;79,2171
31/12/13;80,1457
02/01/14;79,0185
03/01/14;77,2828
06/01/14;77,7043
07/01/14;77,1482
08/01/14;77,6371
09/01/14;76,6455
10/01/14;76,1343
13/01/14;76,5328
14/01/14;78,0557
15/01/14;79,6228
16/01/14;79,1785
17/01/14;77,2385
21/01/14;78,4385
22/01/14;78,7871
23/01/14;79,4543
24/01/14;78,01
27/01/14;78,6428
28/01/14;72,3571
29/01/14;71,5357
30/01/14;71,3974
31/01/14;71,5143
03/02/14;71,6471
04/02/14;72,6843
05/02/14;73,2271
06/02/14;73,2157
07/02/14;74,24
10/02/14;75,57
11/02/14;76,5657
12/02/14;76,56
13/02/14;77,7757
14/02/14;77,7128
18/02/14;77,9985
19/02/14;76,7671
20/02/14;75,8785
21/02/14;75,0357
24/02/14;75,3643
25/02/14;74,58
26/02/14;73,9071
27/02/14;75,3814
28/02/14;75,1771
03/03/14;75,3943
04/03/14;75,8914
05/03/14;76,0514
06/03/14;75,8214
07/03/14;75,7771
10/03/14;75,8457
11/03/14;76,5843
12/03/14;76,6585
13/03/14;75,8071
14/03/14;74,9557
17/03/14;75,2485
18/03/14;75,9143
19/03/14;75,8943
20/03/14;75,5285
21/03/14;76,1243
24/03/14;77,0271
25/03/14;77,8557
26/03/14;77,1114
27/03/14;76,78
28/03/14;76,6943
31/03/14;76,6771
01/04/14;77,3785
02/04/14;77,5071
03/04/14;76,97
04/04/14;75,9743
07/04/14;74,7814
08/04/14;74,7771
09/04/14;75,76
10/04/14;74,7828
11/04/14;74,23
14/04/14;74,5257
15/04/14;73,9942
16/04/14;74,1443
17/04/14;74,9914
21/04/14;75,8814
22/04/14;75,957
23/04/14;74,9643
24/04/14;81,11
25/04/14;81,7057
28/04/14;84,87
29/04/14;84,6185
30/04/14;84,2985
01/05/14;84,4971
02/05/14;84,6543
05/05/14;85,8514
06/05/14;84,9157
07/05/14;84,6185
08/05/14;83,9985
09/05/14;83,6489
12/05/14;84,69
13/05/14;84,8228
14/05/14;84,8385
15/05/14;84,1171
16/05/14;85,3585
19/05/14;86,37
20/05/14;86,3871
21/05/14;86,6157
22/05/14;86,7528
23/05/14;87,7328
27/05/14;89,3757
28/05/14;89,1443
29/05/14;90,7685
30/05/14;90,4285
02/06/14;89,8071
03/06/14;91,0771
04/06/14;92,1171
05/06/14;92,4785
06/06/14;92,2243
09/06/14;93,7
10/06/14;94,25
11/06/14;93,86
12/06/14;92,29
13/06/14;91,28
16/06/14;92,2
17/06/14;92,08
18/06/14;92,18
19/06/14;91,86
20/06/14;90,91
23/06/14;90,83
24/06/14;90,28
25/06/14;90,36
26/06/14;90,9
27/06/14;91,98
30/06/14;92,93
01/07/14;93,52
02/07/14;93,48
03/07/14;94,03
07/07/14;95,968
08/07/14;95,35
09/07/14;95,39
10/07/14;95,035
11/07/14;95,22
14/07/14;96,45
15/07/14;95,32
16/07/14;94,78
17/07/14;93,0899
18/07/14;94,43
21/07/14;93,939
22/07/14;94,72
23/07/14;97,19
24/07/14;97,03
25/07/14;97,671
28/07/14;99,02
29/07/14;98,38
30/07/14;98,15
31/07/14;95,6
01/08/14;96,13
04/08/14;95,59
05/08/14;95,12
06/08/14;94,96
07/08/14;94,48
08/08/14;94,74
11/08/14;95,99
12/08/14;95,97
13/08/14;97,24
14/08/14;97,5
15/08/14;97,98
18/08/14;99,16
19/08/14;100,53
20/08/14;100,57
21/08/14;100,58
22/08/14;101,32
25/08/14;101,54
26/08/14;100,889
27/08/14;102,13
28/08/14;102,25
29/08/14;102,5
02/09/14;103,3
03/09/14;98,94
04/09/14;98,12
05/09/14;98,97
08/09/14;98,36
09/09/14;97,99
10/09/14;101
11/09/14;101,43
12/09/14;101,66
15/09/14;101,63
16/09/14;100,86
17/09/14;101,58
18/09/14;101,79
19/09/14;100,96
22/09/14;101,06
23/09/14;102,64
24/09/14;101,75
25/09/14;97,87
26/09/14;100,75
29/09/14;100,11
30/09/14;100,75
01/10/14;99,18
02/10/14;99,9
03/10/14;99,62
06/10/14;99,62
07/10/14;98,75
08/10/14;100,8
09/10/14;101,02
10/10/14;100,73
13/10/14;99,81
14/10/14;98,75
15/10/14;97,54
16/10/14;96,26
17/10/14;97,67
20/10/14;99,76
21/10/14;102,47
22/10/14;102,99
23/10/14;104,83
24/10/14;105,22
27/10/14;105,11
28/10/14;106,74
29/10/14;107,34
30/10/14;106,98
31/10/14;108
03/11/14;109,4
04/11/14;108,6
05/11/14;108,86
06/11/14;108,7
07/11/14;109,01
10/11/14;108,83
11/11/14;109,7
12/11/14;111,25
13/11/14;112,82
14/11/14;114,18
17/11/14;113,99
18/11/14;115,47
19/11/14;114,67
20/11/14;116,31
21/11/14;116,47
24/11/14;118,625
25/11/14;117,6
26/11/14;119
28/11/14;118,93
01/12/14;115,07
02/12/14;114,63
03/12/14;115,93
04/12/14;115,49
05/12/14;115
08/12/14;112,4
09/12/14;114,12
10/12/14;111,95
11/12/14;111,62
12/12/14;109,73
15/12/14;108,225
16/12/14;106,745
17/12/14;109,41
18/12/14;112,65
19/12/14;111,78
22/12/14;112,94
23/12/14;112,54
24/12/14;112,01
26/12/14;113,99
29/12/14;113,91
30/12/14;112,52
31/12/14;110,38
02/01/15;109,33
05/01/15;106,25
06/01/15;106,26
07/01/15;107,75
08/01/15;111,89
09/01/15;112,01
12/01/15;109,25
13/01/15;110,22
14/01/15;109,8
15/01/15;106,82
16/01/15;105,99
20/01/15;108,72
21/01/15;109,55
22/01/15;112,4
23/01/15;112,98
26/01/15;113,1
27/01/15;109,14
28/01/15;115,31
29/01/15;118,9
30/01/15;117,16
02/02/15;118,63
03/02/15;118,65
04/02/15;119,56
05/02/15;119,94
06/02/15;118,93
09/02/15;119,72
10/02/15;122,02
11/02/15;124,88
12/02/15;126,46
13/02/15;127,08
17/02/15;127,83
18/02/15;128,715
19/02/15;128,45
20/02/15;129,495
23/02/15;133
24/02/15;132,17
25/02/15;128,79
26/02/15;130,415
27/02/15;128,46
02/03/15;129,09
03/03/15;129,36
04/03/15;128,54
05/03/15;126,41
06/03/15;126,6
09/03/15;127,14
10/03/15;124,51
11/03/15;122,24
12/03/15;124,45
13/03/15;123,59
16/03/15;124,95
17/03/15;127,04
18/03/15;128,47
19/03/15;127,495
20/03/15;125,9
23/03/15;127,21
24/03/15;126,69
25/03/15;123,38
26/03/15;124,24
27/03/15;123,25
30/03/15;126,37
31/03/15;124,43
01/04/15;124,25
02/04/15;125,32
06/04/15;127,35
07/04/15;126,01
08/04/15;125,6
09/04/15;126,56
10/04/15;127,1
13/04/15;126,85
14/04/15;126,3
15/04/15;126,78
16/04/15;126,17
17/04/15;124,75
20/04/15;127,6
21/04/15;126,91
22/04/15;128,62
23/04/15;129,67
24/04/15;130,28
27/04/15;132,65
28/04/15;130,56
29/04/15;128,64
30/04/15;125,15
01/05/15;128,95
04/05/15;128,7
05/05/15;125,8
06/05/15;125,01
07/05/15;125,26
08/05/15;127,62
11/05/15;126,32
12/05/15;125,865
13/05/15;126,01
14/05/15;128,95
15/05/15;128,77
18/05/15;130,19
19/05/15;130,07
20/05/15;130,06
21/05/15;131,39
22/05/15;132,54
26/05/15;129,62
27/05/15;132,045
28/05/15;131,78
29/05/15;130,28
01/06/15;130,535
02/06/15;129,96
03/06/15;130,12
04/06/15;129,36
05/06/15;128,65
08/06/15;127,8
09/06/15;127,42
10/06/15;128,88
11/06/15;128,59
12/06/15;127,17
15/06/15;126,92
16/06/15;127,6
17/06/15;127,3
18/06/15;127,88
19/06/15;126,6
22/06/15;127,61
23/06/15;127,03
24/06/15;128,11
25/06/15;127,5
26/06/15;126,75
29/06/15;124,53
30/06/15;125,425
01/07/15;126,6
02/07/15;126,44
06/07/15;126
07/07/15;125,69
